TopCrypto;2023-12-04 01:30:29;CHF;-3663.2268
CurrencyN;2023-12-04 01:32:55;UNI;-1092.6608
BonzaiCrypto;2023-12-04 01:37:44;CAD;10701.6662
CapitalCart;2023-12-04 01:45:06;BTC;-0.1331
TopCrypto;2023-12-04 01:50:09;CZK;8630.5469
CryptoFetch;2023-12-04 01:51:04;BTT;-7926751679.7507
IronCladCrypto;2023-12-04 01:51:43;XMR;2.0764
BatCoin;2023-12-04 02:01:12;DKK;62160.3451
SatoshiReact;2023-12-04 02:03:58;NOK;7084.4708
SavingsScrunch;2023-12-04 02:04:29;XRP;-12645.2530
CentSecurity;2023-12-04 02:09:31;HKD;8711.5503
ShrewdCrypto;2023-12-04 02:11:11;BCH;-34.3271
Coldwalletbea;2023-12-04 02:20:29;SEI;5025.0978
Coin+Cog;2023-12-04 02:30:10;DKK;-65984.9118
SilvaLedger;2023-12-04 02:36:31;MXN;-94728.7031
ArrangeExchange;2023-12-04 02:44:00;DKK;14200.7070
CurrentCrypto;2023-12-04 02:53:13;XMR;42.5984
CryptoSly;2023-12-04 02:58:04;NZD;5902.0175
CoinCygen;2023-12-04 02:59:08;XLM;5136.9188
Snoqualmie;2023-12-04 03:07:46;TON;3990.6432
CryptoAbsolute;2023-12-04 03:16:52;SGD;-6309.5442
IronCladCrypto;2023-12-04 03:20:25;TRX;79820.5598
_CoinLaundry_;2023-12-04 03:22:06;XLM;53639.7911
CoinCygen;2023-12-04 03:29:22;LDO;-2281.4779
Coinaro;2023-12-04 03:36:55;BSV;-71.8221
CoinCellar;2023-12-04 03:42:33;KCS;494.9303
_CoinLaundry_;2023-12-04 03:51:02;TWD;-187708.8358
CryptoGrizzly;2023-12-04 03:52:42;VET;155817.1029
Vox_Ledger;2023-12-04 03:54:25;JPY;-1067298.2435
CryptoProlific;2023-12-04 04:02:28;AXS;-839.3535
Altcoinist;2023-12-04 04:05:46;SGD;-505.3845
LiabilityLedger;2023-12-04 04:14:07;CZK;104836.8532
AudaciousCoins;2023-12-04 04:19:14;GRT;12638.4646
Cryptowall;2023-12-04 04:28:21;CAD;-10410.8055
BonzaiCrypto;2023-12-04 04:35:12;NOK;1468.6542
Coldwalletbea;2023-12-04 04:37:15;HKD;29150.5667
Block__HODL;2023-12-04 04:46:26;HKD;8824.8563
ShrewdCrypto;2023-12-04 04:51:44;MNT;5288.1751
CapitalCart;2023-12-04 04:59:39;XLM;-35782.3298
Snoqualmie;2023-12-04 05:06:56;QNT;21.5411
Bitcoinpad;2023-12-04 05:12:07;APT;-678.6980
LauncherLedger;2023-12-04 05:17:40;MKR;2.6674
CentSecurity;2023-12-04 05:23:57;DKK;-14536.3298
LauncherLedger;2023-12-04 05:33:06;BCH;-2.1106
ArmstrongCoin;2023-12-04 05:36:00;DAI;-10823.6472
TechnoCoins;2023-12-04 05:42:41;CNY;-12842.5862
E-CashPros;2023-12-04 05:46:59;INR;-796688.7434
CryptoClamp;2023-12-04 05:56:33;TWD;-104092.4629
Crypto::Traders;2023-12-04 05:57:18;STX;-3220.0891
CryptoSly;2023-12-04 05:58:49;TRX;46113.4405
CaminoCoin;2023-12-04 05:59:34;CHF;-3762.6676
BritanniaCoins;2023-12-04 06:07:01;OKB;-203.7032
SatoshiErie;2023-12-04 06:10:31;LDO;2466.1983
CryptoChill;2023-12-04 06:15:32;PLN;-8225.4297
GoldSurge;2023-12-04 06:23:13;VET;-19369.7818
Expressexchange;2023-12-04 06:28:06;CAD;-8055.0900
BlockchainBishop;2023-12-04 06:35:58;SEI;3207.9978
InfinityCurrency;2023-12-04 06:36:25;CZK;42642.7012
TopCrypto;2023-12-04 06:36:33;MXN;-170365.2397
ShrewdCrypto;2023-12-04 06:44:36;ADA;-3989.5334
CryptoFetch;2023-12-04 06:52:25;CHF;2388.0136
MidasMoney;2023-12-04 06:54:46;CZK;-87882.9532
Gemini;2023-12-04 07:01:50;ADA;5330.7400
ModeLedger;2023-12-04 07:11:33;FTM;-6321.3030
TechnoCoins;2023-12-04 07:15:24;KRW;3163681.0843
Snoqualmie;2023-12-04 07:16:04;AUD;-9204.9765
PistolAnnies;2023-12-04 07:21:18;NOK;-39773.2222
Cryptowall;2023-12-04 07:29:22;NZD;-8273.8234
SilvaLedger;2023-12-04 07:38:23;TWD;-226344.7753
Crazy4Crypto;2023-12-04 07:40:22;MKR;-2.3689
ArrangeExchange;2023-12-04 07:50:20;FLR;102615.4573
CryptoMask;2023-12-04 07:51:45;TON;-3469.5232
RippleTrust;2023-12-04 07:51:52;EUR;-5166.0060
BitcoinLightning;2023-12-04 07:54:04;CAD;-4447.3836
CryptoSly;2023-12-04 07:57:00;HNT;176.2457
DizzyCrypto;2023-12-04 08:03:45;FLR;-148604.2463
BritanniaCoins;2023-12-04 08:06:56;MXN;-169568.4377
AgileCoin;2023-12-04 08:16:26;QNT;-72.2794
Satoshi-Rial;2023-12-04 08:18:18;KRW;10192715.4448
ChainBucks;2023-12-04 08:23:28;USD;2178.3827
CurrentCrypto;2023-12-04 08:26:19;APT;-1024.9321
CurrencyClimb;2023-12-04 08:29:07;MXN;138227.0208
Lizzys;2023-12-04 08:36:33;PLN;2542.6396
CurrentCrypto;2023-12-04 08:44:46;XTZ;10007.6183
CryptoGrizzly;2023-12-04 08:50:17;ETH;-2.8225
CryptoClamp;2023-12-04 08:58:42;CAD;133.3418
Vox_Ledger;2023-12-04 09:02:56;CZK;163050.1443
CryptoSly;2023-12-04 09:08:13;NZD;6094.3767
LiabilityLedger;2023-12-04 09:08:33;TON;2285.1146
BonzaiCrypto;2023-12-04 09:14:08;JPY;698671.5163
LedgerTeller;2023-12-04 09:17:22;SUI;-1740.6061
BritanniaCoins;2023-12-04 09:19:40;CAD;-2486.6092
CryptoCreed;2023-12-04 09:25:58;SEK;-52984.2208
LaundryDepot;2023-12-04 09:32:59;CZK;-81478.7102
CryptoTrader;2023-12-04 09:34:08;BSV;37.0170
CurrencyClimb;2023-12-04 09:43:12;ADA;-7581.7322
_CoinLaundry_;2023-12-04 09:47:05;TWD;-68380.3403
BitcoinLightning;2023-12-04 09:52:35;MXN;142511.4085
Crazy4Crypto;2023-12-04 10:02:33;CAD;-9927.6634
CentSecurity;2023-12-04 10:11:34;LTC;-8.9154
CurrencyClimb;2023-12-04 10:21:23;MNT;-2311.4036
CryptoSly;2023-12-04 10:24:06;SGD;-8519.2124
Crazy4Crypto;2023-12-04 10:30:00;GBP;6690.0386
Cryptoemotions;2023-12-04 10:33:44;BSV;82.0331
CyberCoinage;2023-12-04 10:41:57;CHF;-4865.0741
CryptoFetch;2023-12-04 10:43:13;SUI;2291.8327
